0.728217	5.991
1.81621	5.991
1.11168	5.991
0.243366	5.991
1.94568	5.991
1.5089	5.991
2.90701	5.991
2.50752	5.991
2.71228	5.991
3.92072	5.991
2.8549	5.991
0.4223	5.991
4.2544	5.991
3.10111	5.991
1.21281	5.991
1.1564	5.991
0.120518	5.991
0.21896	5.991
0.28246	5.991
0.6362	5.991
1.09838	5.991
4.6172	5.991
1.9857	5.991
0.362342	5.991
3.6817	5.991
0.669773	5.991
0.215359	5.991
0.737741	5.991
1.10901	5.991
1.32008	5.991
0.920931	5.991
0.138891	5.991
0.323989	5.991
2.31088	5.991
0.474034	5.991
1.72192	5.991
1.18067	5.991
1.07549	5.991
0.483253	5.991
7.2959	5.991
1.29973	5.991
2.15818	5.991
1.41279	5.991
1.57794	5.991
4.14425	5.991
0.471628	5.991
1.99428	5.991
1.83438	5.991
5.5694	5.991
0.267993	5.991
0.778752	5.991
0.342956	5.991
0.713863	5.991
0.102117	5.991
1.19405	5.991
0.317238	5.991
0.154355	5.991
0.346466	5.991
3.71423	5.991
0.112454	5.991
1.6717	5.991
0.380048	5.991
3.57672	5.991
0.19595	5.991
1.65298	5.991
1.0986	5.991
1.14456	5.991
2.15997	5.991
0.795804	5.991
0.909831	5.991
0.184017	5.991
0.997686	5.991
0.483436	5.991
3.36436	5.991
2.32311	5.991
2.10022	5.991
0.25109	5.991
0.0448104	5.991
2.55981	5.991
0.780132	5.991
0.937277	5.991
1.95584	5.991
1.34915	5.991
3.09721	5.991
1.75385	5.991
1.48695	5.991
3.24099	5.991
2.45856	5.991
12.6305	5.991
2.56778	5.991
2.88931	5.991
0.99766	5.991
0.824947	5.991
3.37726	5.991
0.173671	5.991
0.89406	5.991
1.02138	5.991
2.49804	5.991
0.927763	5.991
1.09844	5.991
1.20111	5.991
0.834132	5.991
0.370761	5.991
0.577634	5.991
5.07742	5.991
2.92886	5.991
0.548651	5.991
2.19969	5.991
4.16143	5.991
0.023627	5.991
1.33151	5.991
2.33481	5.991
6.39989	5.991
0.953433	5.991
1.50928	5.991
2.48086	5.991
2.28195	5.991
0.261059	5.991
0.17655	5.991
0.810578	5.991
3.49447	5.991
1.36398	5.991
1.53686	5.991
0.321637	5.991
2.21444	5.991
0.7199	5.991
0.917738	5.991
0.0479165	5.991
0.183225	5.991
0.508139	5.991
5.17132	5.991
1.30444	5.991
4.09401	5.991
5.7802	5.991
0.0749274	5.991
0.148752	5.991
0.729185	5.991
6.03059	5.991
3.54691	5.991
1.25074	5.991
1.91785	5.991
2.15766	5.991
0.0712276	5.991
5.05321	5.991
1.02386	5.991
3.07267	5.991
0.188086	5.991
1.4746	5.991
1.3193	5.991
0.0323197	5.991
0.662291	5.991
0.0797341	5.991
0.569718	5.991
2.00767	5.991
0.104556	5.991
1.25651	5.991
1.43915	5.991
0.377515	5.991
1.50773	5.991
8.36062	5.991
0.121033	5.991
0.909067	5.991
0.10014	5.991
0.421618	5.991
3.46881	5.991
1.00412	5.991
0.0925643	5.991
1.45555	5.991
6.2223	5.991
0.409324	5.991
5.21948	5.991
0.722115	5.991
6.04652	5.991
6.00085	5.991
3.17735	5.991
2.18716	5.991
0.113406	5.991
1.11395	5.991
1.90145	5.991
0.0325363	5.991
0.595652	5.991
7.66894	5.991
1.15909	5.991
1.84955	5.991
2.2879	5.991
2.37781	5.991
0.741821	5.991
1.15758	5.991
1.83614	5.991
1.57866	5.991
0.610491	5.991
0.660205	5.991
0.318171	5.991
2.32564	5.991
0.304266	5.991
2.6743	5.991
1.41883	5.991
0.304949	5.991
2.01453	5.991
4.95617	5.991
2.62212	5.991
3.60927	5.991
2.06852	5.991
1.38919	5.991
3.05578	5.991
0.187238	5.991
0.0686058	5.991
1.14715	5.991
4.07614	5.991
0.285722	5.991
0.318376	5.991
1.20353	5.991
5.47466	5.991
2.70392	5.991
0.668583	5.991
2.18994	5.991
1.98217	5.991
0.908751	5.991
0.00245749	5.991
1.21776	5.991
1.41002	5.991
1.1295	5.991
1.17252	5.991
0.0110378	5.991
2.66628	5.991
0.0998373	5.991
7.43659	5.991
1.9039	5.991
0.930175	5.991
2.41604	5.991
2.9611	5.991
0.720449	5.991
5.17122	5.991
0.986956	5.991
0.0734475	5.991
1.0335	5.991
1.74327	5.991
0.367204	5.991
1.37744	5.991
1.84944	5.991
2.65779	5.991
4.02236	5.991
0.0966092	5.991
0.366762	5.991
0.0434852	5.991
4.56852	5.991
2.96476	5.991
2.18909	5.991
1.86887	5.991
