20.2187	13.765	-4.79087	-1.40546	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.0658007	0.0842557	0.738353	0.346272
20.1686	13.9832	-4.7118	-1.37203	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.0658114	0.083873	0.734989	0.344839
20.1063	14.2518	-4.81145	-1.3388	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.065716	0.0835381	0.731687	0.343284
20.0355	14.4791	-4.81006	-1.3074	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.0655275	0.0831897	0.728444	0.341753
19.9186	14.75	-4.93872	-1.26009	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.0652529	0.0830149	0.725465	0.340309
19.8522	14.9661	-4.92944	-1.24279	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.064978	0.0827617	0.722425	0.338891
19.8286	15.1724	-4.82137	-1.23643	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.0647912	0.0824309	0.719281	0.337414
19.7104	15.3642	-4.58894	-1.16791	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0645114	0.0820809	0.716261	0.336967
19.6915	15.534	-4.42643	-1.16272	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0645474	0.0819489	0.713205	0.337463
19.6096	15.7243	-4.40605	-1.13899	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0646913	0.0820775	0.710213	0.338044
19.4946	15.9536	-4.49914	-1.10532	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0646844	0.0821064	0.707225	0.337949
19.397	16.1571	-4.54753	-1.08902	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.0647425	0.0822497	0.704288	0.337366
19.2859	16.3374	-4.50465	-1.0584	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0647978	0.0827638	0.701399	0.337082
19.1755	16.526	-4.48204	-1.02955	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0649104	0.0835601	0.698558	0.336957
19.0288	16.7588	-4.61572	-0.996833	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0648232	0.0839832	0.695712	0.336166
18.8742	16.9495	-4.58525	-0.93802	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.0646049	0.0845526	0.692955	0.336095
18.6739	17.2194	-4.86665	-0.898746	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.064447	0.0844279	0.690715	0.334992
18.5721	17.4228	-4.8601	-0.91354	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0641913	0.0842589	0.688076	0.333669
18.3429	17.6339	-5.02273	-0.864757	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0644138	0.0840019	0.68595	0.332361
18.2016	17.8307	-5.0227	-0.86027	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0645486	0.0837182	0.683578	0.331163
18.0797	18.0054	-4.92353	-0.844633	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0644314	0.083467	0.681014	0.32991
17.9058	18.1577	-4.86148	-0.801791	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0644084	0.0833523	0.678499	0.328666
17.795	18.2785	-4.6533	-0.781106	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.0641656	0.0837027	0.675911	0.327769
17.6694	18.4517	-4.60476	-0.77322	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0.0639989	0.0840157	0.673451	0.326764
17.4575	18.6503	-4.76433	-0.74437	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.0637581	0.0840236	0.670917	0.325549
17.2822	18.7866	-4.71589	-0.709841	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.0635198	0.0842424	0.668416	0.324435
17.1295	18.9149	-4.62011	-0.68505	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.0633411	0.084756	0.666017	0.323475
16.9623	19.085	-4.64029	-0.672549	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0632594	0.0850475	0.663693	0.322351
16.7397	19.206	-4.67726	-0.632139	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0630503	0.08561	0.66131	0.321288
16.5449	19.3638	-4.73028	-0.60863	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.0628441	0.0859668	0.658929	0.320156
16.3001	19.5415	-4.90755	-0.583685	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.0626568	0.085947	0.65659	0.319033
16.0798	19.6227	-4.86089	-0.533587	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0625425	0.0863618	0.654293	0.317949
15.8708	19.7688	-4.8987	-0.51344	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.0624448	0.0865533	0.652036	0.316827
15.6891	19.8879	-4.78553	-0.50654	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.0622453	0.0867398	0.649743	0.31571
15.4431	20.0518	-4.93972	-0.489814	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0621823	0.0865776	0.647497	0.314753
15.2192	20.2028	-4.99601	-0.479294	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0621721	0.0862864	0.645288	0.314148
15.0466	20.3216	-4.89516	-0.465644	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0619695	0.0859884	0.643062	0.313597
14.8146	20.4057	-4.90113	-0.429241	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0617926	0.0856979	0.640856	0.312873
14.6031	20.5211	-4.89564	-0.411833	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0615914	0.0854146	0.638675	0.31232
14.3576	20.6146	-4.9673	-0.377908	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0614397	0.0851487	0.636536	0.311736
14.1144	20.6858	-4.97093	-0.345688	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.0613527	0.0848741	0.634431	0.311039
13.8705	20.7618	-5.01372	-0.312313	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0613431	0.0846081	0.632409	0.310264
13.5899	20.8283	-5.10132	-0.279053	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0617662	0.0843454	0.630591	0.309451
13.3323	20.8653	-5.16793	-0.229766	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0624722	0.0840676	0.629063	0.308445
13.0988	20.8975	-5.09956	-0.195017	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0631264	0.0838142	0.627367	0.307446
12.8646	20.9573	-5.06268	-0.173478	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0637217	0.0835469	0.625577	0.306452
12.6946	20.9847	-4.86086	-0.145264	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.063675	0.0833033	0.623557	0.305517
12.4327	21.0301	-4.93784	-0.118962	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.063776	0.0830464	0.621597	0.304583
12.1884	21.0658	-4.94282	-0.0939137	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0639014	0.0827856	0.619654	0.303659
11.9492	21.086	-4.95214	-0.0632176	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0640036	0.0825303	0.617736	0.302793
11.7174	21.0515	-4.88549	-0.0176707	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0640269	0.0824343	0.615794	0.302258
11.4699	21.0381	-4.89104	0.0176652	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0640791	0.0824851	0.613868	0.301968
11.2685	21.0258	-4.78574	0.0501653	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0639227	0.0826661	0.612006	0.30186
11.0109	20.9883	-4.83166	0.088643	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0638168	0.0831877	0.610137	0.30219
10.8143	20.9458	-4.72222	0.128032	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0636215	0.0841226	0.608458	0.302937
10.5759	20.9385	-4.60257	0.140571	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0634313	0.0849663	0.607119	0.303102
10.2697	20.9766	-4.79991	0.136023	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0633744	0.0852029	0.605346	0.30265
10.0358	20.9555	-4.78507	0.157576	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0632745	0.0854065	0.603618	0.30213
9.86139	20.9119	-4.64091	0.191966	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0631139	0.0857178	0.602255	0.301688
9.64943	20.8923	-4.46649	0.202275	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0630698	0.0858865	0.601541	0.300913
9.4656	20.8426	-4.38702	0.23342	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0634811	0.0861123	0.601298	0.300152
9.25958	20.7943	-4.40889	0.260893	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0643014	0.0863386	0.601007	0.299418
8.92441	20.7764	-4.6848	0.254269	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0642387	0.0863193	0.599563	0.298568
8.72173	20.6937	-4.65556	0.292028	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0644068	0.0864509	0.598278	0.297802
8.41473	20.6179	-4.85216	0.306654	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0642369	0.0866649	0.59661	0.297075
8.18563	20.5387	-4.86585	0.333835	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0640831	0.0869506	0.594959	0.296408
7.93275	20.4603	-4.9197	0.353194	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0639029	0.0872574	0.59328	0.295747
7.71399	20.3761	-4.96773	0.382515	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0637444	0.087589	0.591601	0.29524
7.37074	20.3217	-5.20826	0.371218	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0639123	0.0876765	0.590189	0.294538
7.13088	20.2291	-5.15449	0.390045	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0641588	0.0877729	0.588689	0.29378
6.8622	20.1444	-5.21882	0.400913	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0648172	0.0877969	0.587358	0.292995
6.63465	20.0547	-5.13925	0.41734	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0654768	0.087758	0.585894	0.292181
6.39265	19.961	-5.15193	0.432816	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.0663425	0.0876618	0.58448	0.291373
6.17662	19.8682	-5.10753	0.451539	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0671091	0.0874994	0.583007	0.290585
5.91233	19.7733	-5.1761	0.458783	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.0684743	0.087287	0.581726	0.289833
5.66262	19.6324	-5.32884	0.488194	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.0703211	0.0871278	0.58078	0.289066
5.51991	19.5033	-5.13211	0.530188	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.0710485	0.0869839	0.579295	0.28831
5.31679	19.3554	-5.12524	0.56245	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0716467	0.0869149	0.577775	0.287634
5.11526	19.2517	-5.07162	0.577598	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0721369	0.0867395	0.576242	0.28689
4.94262	19.1377	-4.87904	0.597461	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0723103	0.0865199	0.574765	0.286155
4.79653	18.9892	-4.77762	0.636436	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.0721768	0.086311	0.573535	0.285414
