0.201778	0.385989	1	3	0.201778	0.385989	0.359997	0.600041	-4.80025	0.0016588	0.158219	0.214052	3.81026	0.139461
0.210311	0.632158	0.997715	2.93326	0.218966	0.686146	0.119984	0.600207	-4.80057	0.00497648	0.128826	0.153034	3.81735	0.173212
-0.100454	0.70416	1.73135	2.28156	-0.0814087	0.49792	-0.120044	0.600581	-4.801	0.00995308	0.105792	0.138525	3.76934	0.764999
-0.187253	0.663952	1.71411	2.43705	-0.306645	0.557228	-0.360093	0.601244	-4.80155	0.0165887	0.125946	0.123996	3.70279	0.85902
-0.583652	0.592613	4.33311	3.07794	-0.423231	0.382203	-0.60017	0.602281	-4.80221	0.0248832	0.112892	0.11099	3.31877	0.776471
-0.800539	0.587347	4.38326	3.15922	-0.920801	0.498185	-0.840279	0.603774	-4.80296	0.0348368	0.104325	0.101541	3.03446	0.710294
-1.03828	0.605862	4.70814	3.06547	-0.999175	0.569138	-1.08042	0.605806	-4.8038	0.0464493	0.0978903	0.0940085	2.80967	0.668069
-1.26261	0.615912	4.66974	3.06506	-1.21709	0.564086	-1.32061	0.608459	-4.80472	0.0597206	0.0938359	0.0879764	2.62873	0.6337
-1.46862	0.630174	4.52516	3.0564	-1.31575	0.565548	-1.56084	0.611818	-4.8057	0.0746505	0.0936581	0.0831703	2.48037	0.60635
-1.65712	0.647715	4.41401	3.03828	-1.46626	0.627215	-1.80112	0.615965	-4.80673	0.0912385	0.0998406	0.0795385	2.35676	0.586635
-1.8993	0.650209	4.55422	3.06491	-1.76309	0.586975	-2.04145	0.620982	-4.80778	0.109484	0.104398	0.0763473	2.24853	0.563974
-2.15052	0.682244	4.61418	3.05947	-2.28461	0.787442	-2.28182	0.626953	-4.80884	0.129387	0.106899	0.0748193	2.15365	0.544731
-2.4336	0.591064	4.78786	3.18573	-2.50204	0.4664	-2.52225	0.63396	-4.80989	0.150946	0.105607	0.0728619	2.06918	0.532916
-2.68291	0.621587	4.80494	3.15655	-2.7473	0.847233	-2.76273	0.642086	-4.81089	0.174159	0.103978	0.0704249	1.99391	0.517722
-2.94025	0.651925	4.78588	3.13421	-3.65705	0.865703	-3.00325	0.651414	-4.81184	0.199026	0.101761	0.0680371	1.92631	0.50195
-3.19789	0.696924	4.81275	3.09788	-3.30883	0.881059	-3.24381	0.662026	-4.8127	0.225545	0.099196	0.0664518	1.86514	0.486026
-3.44314	0.669125	4.81631	3.13435	-3.47146	0.613185	-3.48441	0.674004	-4.81344	0.253712	0.0967533	0.0644786	1.80946	0.474491
-3.69866	0.607032	4.85834	3.19679	-3.76347	0.400296	-3.72504	0.687432	-4.81403	0.283526	0.0942327	0.0654648	1.7585	0.479099
-3.93709	0.662629	4.90809	3.1433	-3.79537	0.758312	-3.9657	0.702391	-4.81445	0.314984	0.0919538	0.0643684	1.71173	0.472184
-4.22496	0.601245	5.00536	3.19938	-4.43196	0.438228	-4.20636	0.718963	-4.81465	0.348081	0.089722	0.0680368	1.66889	0.481778
-4.46719	0.598883	4.98659	3.19682	-4.35973	0.613548	-4.44703	0.73723	-4.81461	0.382812	0.0876701	0.0729383	1.62906	0.491609
